536209018	535907823	536186404
1446262489	1405743988	1446231676
702018685	701737086	701996289
456114324	411436490	456092220
458083678	417424536	458048511
573561784	492498260	573543851
733973276	733559091	733949226
614378791	573973128	614354805
1317211194	1316899686	1317189810
1277843245	1237270687	1277820083
1932635887	1892272913	1932592843
1442930989	1442645087	1442903882
2387646918	2387336025	2387612218
824897489	824621187	824874428
1399537217	1358549300	1399514978
698603208	580377479	698585131
1237069416	1192505611	1237046691
1729975994	1729620244	1729953595
655765574	654794305	655747477
1849063006	1848787280	1849040450
371626039	331049594	371601826
1976150659	1935674986	1976119060
859510198	859123493	859483822
577384858	499522403	577367516
1687977954	1687680845	1687964917
376994078	336407931	376975952
290873359	290540045	290848124
619624357	578953296	619594798
870287176	869992910	870257691
1032057357	1031476026	1032037671
948264139	907539324	948241793
1029758443	948602733	1029740904
493411942	493139605	493394943
128907739	128682140	128900127
660835498	660543108	660812474
451967517	411148028	451944194
330483641	330188662	330454150
1728574105	1728285626	1728526237
988508184	988214126	988484929
1158250700	1075415545	1158226890
2597176935	2556549269	2597138131
1479668910	1479322160	1479645084
1021986049	1021689238	1021967875
2255796209	2255488245	2255753969
1484084406	1483788365	1484067208
3949317673	3949030991	3949288314
1275010770	1234504141	1274987474
2961930903	2961437230	2961913638
2387577318	2265896830	2387555368
3206909061	3166570946	3206899583
1929756784	1929386452	1929738222
2388078755	2347391468	2388057557
2294337860	2294074979	2294314735
1402585674	1358158071	1402567075
1439075438	1398707887	1439051996
1441752671	1441370981	1441723197
3947147474	3946876714	3947104677
863830275	823340191	863813104
1850654562	1850257180	1850642488
990780917	990472854	990758457
1035974678	1035658097	1035947251
1278162621	1237645094	1278140462
1735406143	1690659412	1735383600
1773654108	1729034113	1773644242
739346035	739108205	739323239
540648495	499946882	540626057
746108534	705423552	746087632
1158904246	1118394355	1158880858
415532291	415218864	415509378
1114966019	1074678445	1114956912
661786542	620702757	661764985
205061682	204747740	205028204
330004848	329701401	329981666
285402725	244886402	285383998
451922763	411386686	451896938
778561642	700615211	778554112
819693995	531960878	819661660
1068848987	1068346356	1068837390
1559000645	1558536393	1558987395
