249262169	248857328	249235202
449652838	372149678	449626080
489755052	410941546	489727970
247327115	246979153	247300748
330073201	329734306	330047607
327635867	327208410	327608944
165992860	165607868	165970911
369105590	290382852	369078134
206401301	206021436	206375547
413806728	413414450	413780681
246825248	246397961	246798606
329805610	329417280	329779109
251315178	250962112	251289519
250964997	250524402	250922288
410951045	410596299	410924715
250829256	250457551	250791357
613776669	613257767	613757795
251335587	250936582	251309977
370347928	369986479	370302372
245589321	245240208	245562582
329295025	248095229	329267155
498122771	497681206	498096637
372577850	292008551	372551971
246799963	246406180	246772528
574538229	574172586	574511810
209991016	209479702	209970991
207498765	207144108	207477891
163903517	163530355	163883583
