2224532684	2057975926	2224494846
1236280274	825727737	1236231439
4321731555	3742400738	4321683304
908909251	781841123	908879162
2842989450	2840524576	2842947353
1559841030	1513016203	1559804258
1398742635	1396417530	1398702170
2268655176	1608383248	2268623532
823171623	781080980	823143042
495303275	410528243	495274978
819833108	614539006	819812751
1069662233	939988823	1069636492
2222882989	1892812323	2222870204
866769019	820975086	866735907
1687520841	1564478514	1687471988
1561345613	1518593365	1561329342
1809034149	1767013913	1808987725
1228266022	1186354124	1228230921
2582905458	2580781068	2582868409
3854094396	2985959745	3854067245
2621262455	2619218709	2621229189
2046808403	2004814596	2046782669
3312887498	3309858757	3312861570
1152674018	1110633155	1152636045
2215619902	2006027029	2215587080
3071674898	3069220246	3071648683
1195558129	824244610	1195511620
2305238627	2258786433	2305206914
3572327908	3326842330	3572293025
5707638743	5705541039	5707601253
1603773654	1601247501	1603691847
1482260944	1479163536	1482240817
2879160471	2837080319	2879131681
454485644	452343811	454467463
1319287971	1316148558	1319258831
995687818	949724874	995664295
1196203867	1194223488	1196177860
861806136	859709171	861787447
1564732589	1562442082	1564694906
533316780	491271089	533292300
907064716	864036780	907039872
290853662	164512063	290828667
742638775	660513268	742613490
1069770044	1067725871	1069736103
1027161612	658276382	1027136033
369114702	367015952	369087751
869830778	867741484	869804158
740922032	698186495	740890101
580205664	538144560	580175919
2674163740	2632148354	2674137418
3823142426	3450949919	3823110468
3656647766	3367929764	3656617808
2091215135	2089265950	2091186696
3567670692	3448487847	3567633329
2950310156	2782961538	2950292415
1679391143	863913770	1679380782
2786457008	1967503144	2786431057
1021646690	821763504	1021616909
1025218283	1023132031	1025193478
2337219904	2335174328	2337195422
2083108539	1432593887	2083083317
1106638767	1060785688	1106607571
455247030	245072170	455228917
980793328	821804955	980768547
1430972719	1428905461	1430947499
2628262446	2626135238	2628244646
1808435515	1806434618	1808408291
2130915331	1516255199	2130893531
2171978442	1963961493	2171928030
2048614225	2046639743	2048590879
3850240506	3150417104	3850214404
2790889239	2748187389	2790878146
1438587411	1436558031	1438568873
2265923718	2219868982	2265899587
3086249971	2959545415	3086221204
3087931818	3085242415	3087896930
3747252276	3745007886	3747233614
2594230621	2471232183	2594201086
2181480543	2179513948	2181453542
3297501290	3255588508	3297475366
1852611635	1849974453	1852593985
1197077275	1195039477	1197057043
990305143	987445533	990281701
3583674530	3581212344	3583649998
1032223909	988845743	1032205066
658943032	656882191	658917192
1897706409	1895009841	1897673589
2468319469	2466354785	2468295441
