3084363726	3081391052	3084341626
3376422787	3127760344	3376397551
3330666252	3328736134	3330610284
2093532584	2010421785	2093522699
2673363802	2588934461	2673341076
6704520286	6662718848	6704496613
3331617035	3041121510	3331594417
4075502651	3623231252	4075480532
699967184	448540649	699945782
3500349000	3375612041	3500331289
5797607754	5714347967	5797593550
4775690601	4773315067	4775680033
3834870454	3792899637	3834844827
3089410436	3086138582	3089387010
2988484217	2825330525	2988449604
4998409851	4298760649	4998371507
3482004012	3031818978	3481981762
2629203868	2507058094	2629178917
2631297544	2629315710	2631273595
4887597044	4885674377	4887572734
2179293499	2135977403	2179282634
2098544486	2096268149	2098512249
1523053933	1519776080	1523021970
1519750723	1271486562	1519726756
6168847076	6002712819	6168817353
3904930649	3856642219	3904903761
2620675886	2413693994	2620657674
2541798784	2499789113	2541777753
3198823087	3196900035	3198798244
2748470686	2746687345	2748452619
2837972495	2795945669	2837955823
2961383824	2880741461	2961372245
4976340983	4974415575	4976316168
3703076280	2963519297	3703059387
2179368067	1808666668	2179347018
3945971143	3413846726	3945948284
1021231660	979434704	1021220612
4681535935	4067946777	4681511044
3035703149	3033849839	3035678074
5834047809	4805909320	5834021397
5583442431	4843918765	5583420655
1153678687	1111983034	1153654041
4020984621	4019191181	4020960118
4638383493	4596115276	4638358928
3451912380	3450016900	3451885828
3280607002	3278322019	3280595052
1230096814	1188091587	1230088619
2423717076	2420789293	2423701569
2580025301	2578212735	2580008471
8491391478	8041482259	8491378835
1887174322	1844911657	1887151448
6635857295	5696305728	6635835453
5324519925	5322292799	5324508672
4787286534	4746176375	4787273832
5611877140	5610121368	5611851912
7043871053	6754807097	7043854385
6960745710	6918463209	6960717830
2373393537	2331687781	2373367278
9173706963	9131821030	9173692345
2501977220	2460122167	2501959508
7173283126	5863788199	7173260102
2343114439	2260800279	2343099063
6727817797	6071869269	6727794918
1854183841	1852120811	1854167029
2758267587	2676087605	2758243876
